"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0007249","GO:0007249","canonical NF-kappaB signal transduction","19/287","318/18604",0.059748427672956,3.87303048232639,6.46844224451411,5.56401138989589e-07,9.74117217962369e-06,7.33417997819741e-06,"CX3CR1/LTF/TLR6/CD74/HLA-DRB1/TREM2/TRIM22/BIRC3/CASP1/CARD16/CLEC7A/NOD2/PLCG2/TNFSF14/LILRB4/S100B/TLR7/TLR8/EDA2R",19
"GO:1903707","GO:1903707","negative regulation of hemopoiesis","12/287","127/18604",0.094488188976378,6.12494169936075,7.25404639763902,6.41225877946713e-07,1.10373991928045e-05,8.31011614193294e-06,"FCGR2B/INPP5D/LTF/CD74/FGL2/TNFRSF11B/CDKN2A/ANXA1/CD69/CLEC12A/LILRB1/LILRB4",12
"GO:0051607","GO:0051607","defense response to virus","19/287","321/18604",0.059190031152648,3.83683393576259,6.4175309054954,6.41393893450602e-07,1.10373991928045e-05,8.31011614193294e-06,"GBP3/PTPRC/CXCL9/CXCL10/IL6/FGL2/TRIM6/TRIM34/TRIM22/CASP1/RNASE6/SPN/ITGAX/SLFN11/LILRB1/USP18/APOBEC3D/TLR7/TLR8",19
"GO:0002673","GO:0002673","regulation of acute inflammatory response","8/287","48/18604",0.166666666666667,10.8037166085947,8.51283967516676,6.42985744394692e-07,1.10373991928045e-05,8.31011614193294e-06,"FCGR1A/FCGR2B/IL6/PIK3CG/ALOX5AP/SPN/C3/BTK",8
"GO:0042119","GO:0042119","neutrophil activation","8/287","48/18604",0.166666666666667,10.8037166085947,8.51283967516676,6.42985744394692e-07,1.10373991928045e-05,8.31011614193294e-06,"PLA2G2A/FCGR2B/ANXA1/CLEC12A/ITGAM/CD300A/TYROBP/LILRA2",8
"GO:0030593","GO:0030593","neutrophil chemotaxis","10/287","84/18604",0.119047619047619,7.71694043471047,7.72317574540846,6.59098580876709e-07,1.12590675053648e-05,8.47701138511332e-06,"CSF3R/BST1/CXCL9/CXCL10/CD74/PIK3CG/JAML/C3AR1/NOD2/VAV1",10
"GO:0032637","GO:0032637","interleukin-8 production","11/287","105/18604",0.104761904761905,6.79090758254521,7.44856181150685,6.70791999719735e-07,1.13486396491046e-05,8.54445072517497e-06,"PTPRC/TLR6/CD74/IL6/ANXA1/CLEC7A/NOD2/CD33/LILRA2/TLR7/TLR8",11
"GO:0032677","GO:0032677","regulation of interleukin-8 production","11/287","105/18604",0.104761904761905,6.79090758254521,7.44856181150685,6.70791999719735e-07,1.13486396491046e-05,8.54445072517497e-06,"PTPRC/TLR6/CD74/IL6/ANXA1/CLEC7A/NOD2/CD33/LILRA2/TLR7/TLR8",11
"GO:0002720","GO:0002720","positive regulation of cytokine production involved in immune response","10/287","85/18604",0.117647058823529,7.62615290018446,7.66421040387372,7.36917947801303e-07,1.24077237239846e-05,9.34184071828698e-06,"CD74/IL6/TRIM6/CLEC7A/B2M/NOD2/PLCG2/LILRB1/TLR7/SASH3",10
"GO:0009615","GO:0009615","response to virus","22/287","425/18604",0.0517647058823529,3.35550727608116,6.14892490253074,8.10314680564537e-07,1.357855886146e-05,1.02233686765962e-05,"GBP3/PTPRC/GLI2/CXCR4/CXCL9/CXCL10/IL6/FGL2/WDFY4/TRIM6/TRIM34/TRIM22/CASP1/RNASE6/SPN/ITGAX/SLFN11/LILRB1/USP18/APOBEC3D/TLR7/TLR8",22
"GO:0002761","GO:0002761","regulation of myeloid leukocyte differentiation","12/287","130/18604",0.0923076923076923,5.98359689091396,7.13738923368993,8.24907968303994e-07,1.37575883434206e-05,1.03581609190379e-05,"CSF1/INPP5D/CCR1/LTF/CD74/HLA-DRB1/TREM2/TNFRSF11B/EVI2B/TYROBP/LILRB1/LILRB4",12
"GO:0002820","GO:0002820","negative regulation of adaptive immune response","9/287","67/18604",0.134328358208955,8.70747308752405,7.91106516750061,8.53133760511673e-07,1.41612155813235e-05,1.0662053998053e-05,"FCGR2B/PTPRC/IL7R/HAVCR2/CD69/SPN/NOD2/LILRB1/LILRB4",9
"GO:0001774","GO:0001774","microglial cell activation","8/287","50/18604",0.16,10.3715679442509,8.30584367417601,8.90705105150654e-07,1.47154519484749e-05,1.10793414858621e-05,"PTPRC/CX3CR1/TLR6/AIF1/TREM2/IL6/ITGAM/TYROBP",8
"GO:0001912","GO:0001912","positive regulation of leukocyte mediated cytotoxicity","9/287","68/18604",0.132352941176471,8.57942201270752,7.83768497037162,9.70118027098638e-07,1.59525483054211e-05,1.20107578662434e-05,"MR1/PTPRC/HLA-B/HLA-DRA/HLA-DRB1/B2M/ITGAM/VAV1/TYROBP",9
"GO:0060143","GO:0060143","positive regulation of syncytium formation by plasma membrane fusion","6/287","23/18604",0.260869565217391,16.910165126496,9.55673034688842,1.03559738031193e-06,1.69500799131055e-05,1.27618046817387e-05,"CD53/CXCL9/TREM2/TNFSF14/TYROBP/NFATC2",6
"GO:0032743","GO:0032743","positive regulation of interleukin-2 production","7/287","36/18604",0.194444444444444,12.6043360433604,8.72357003717042,1.0998603429521e-06,1.78947141469757e-05,1.34730247851327e-05,"PTPRC/CCR2/CD86/ANXA1/CLEC7A/PLCG2/SASH3",7
"GO:0050851","GO:0050851","antigen receptor-mediated signaling pathway","15/287","212/18604",0.0707547169811321,4.58648346591283,6.57396750522603,1.10348194654553e-06,1.78947141469757e-05,1.34730247851327e-05,"FCGR2B/PTPRC/IGKC/INPP5D/CD38/FYB1/BTN3A2/BTN3A3/HLA-DRB1/BLNK/PLCG2/CD300A/LILRB4/NFATC2/BTK",15
"GO:0009595","GO:0009595","detection of biotic stimulus","7/287","37/18604",0.189189189189189,12.2636783124588,8.5845097982825,1.33871280245773e-06,2.1609772256187e-05,1.6270111655172e-05,"TLR6/HLA-B/C4B/HLA-DRB1/TREM2/CLEC7A/NOD2",7
"GO:0030316","GO:0030316","osteoclast differentiation","11/287","113/18604",0.0973451327433628,6.31013536431192,7.08712158136013,1.40364084651758e-06,2.24948059877047e-05,1.69364582255882e-05,"CSF1/INPP5D/CCR1/LTF/CSF1R/TREM2/TNFRSF11B/GPR183/TYROBP/LILRB1/LILRB4",11
"GO:0031343","GO:0031343","positive regulation of cell killing","9/287","71/18604",0.126760563380282,8.21691122343819,7.6262834551153,1.40803280800343e-06,2.24948059877047e-05,1.69364582255882e-05,"MR1/PTPRC/HLA-B/HLA-DRA/HLA-DRB1/B2M/ITGAM/VAV1/TYROBP",9
"GO:0002269","GO:0002269","leukocyte activation involved in inflammatory response","8/287","53/18604",0.150943396226415,9.78449806061403,8.01634670528814,1.41271728425198e-06,2.24948059877047e-05,1.69364582255882e-05,"PTPRC/CX3CR1/TLR6/AIF1/TREM2/IL6/ITGAM/TYROBP",8
"GO:0045621","GO:0045621","positive regulation of lymphocyte differentiation","12/287","137/18604",0.0875912408759124,5.67786566291106,6.87883866063795,1.44582328519104e-06,2.29182528855283e-05,1.72552736312274e-05,"PTPRC/GLI2/INPP5D/CD86/IL7R/CD74/HLA-DRA/HLA-DRB1/ANXA1/LILRB4/BTK/SASH3",12
"GO:0050729","GO:0050729","positive regulation of inflammatory response","13/287","163/18604",0.0797546012269939,5.1698766593275,6.69314211049974,1.52975213663744e-06,2.40757545445894e-05,1.8126762743223e-05,"PLA2G2A/GBP3/FCGR1A/CCR2/TREM2/IL6/PIK3CG/CASP1/ALOX5AP/PLCG2/C3/TLR7/BTK",13
"GO:0001776","GO:0001776","leukocyte homeostasis","11/287","114/18604",0.0964912280701754,6.2547832997127,7.04440067121384,1.53252884853311e-06,2.40757545445894e-05,1.8126762743223e-05,"CSF1/CCR2/IL7R/GAPT/CD74/IL6/ANXA1/GPR183/TNFSF14/BTK/SASH3",11
"GO:0046632","GO:0046632","alpha-beta T cell differentiation","12/287","138/18604",0.0869565217391304,5.636721708832,6.84336063157279,1.56201712433744e-06,2.44299478246376e-05,1.83934367343033e-05,"RORC/CD86/HLA-DRA/HLA-DRB1/IL6/ANXA1/TNFSF8/CD69/GPR183/SPN/LILRB4/SASH3",12
"GO:0002407","GO:0002407","dendritic cell chemotaxis","6/287","25/18604",0.24,15.5573519163763,9.11688520938865,1.77027257040013e-06,2.75645538727348e-05,2.07534981821012e-05,"CXCR4/CCR1/CCR2/CCR5/PIK3CG/GPR183",6
"GO:0045670","GO:0045670","regulation of osteoclast differentiation","9/287","73/18604",0.123287671232877,7.99179036800153,7.49213629367842,1.78671180662771e-06,2.76979684912904e-05,2.08539467529884e-05,"CSF1/INPP5D/CCR1/LTF/TREM2/TNFRSF11B/TYROBP/LILRB1/LILRB4",9
"GO:0032732","GO:0032732","positive regulation of interleukin-1 production","9/287","74/18604",0.121621621621622,7.88379320086637,7.42696254821265,2.0069072308797e-06,3.09750287081828e-05,2.33212626967877e-05,"TLR6/HAVCR2/IL6/CASP1/CLEC7A/NOD2/TYROBP/LILRA2/TLR8",9
"GO:0007204","GO:0007204","positive regulation of cytosolic calcium ion concentration","13/287","169/18604",0.0769230769230769,4.9863307424283,6.5162896261364,2.29482334833382e-06,3.52641194881516e-05,2.65505417961674e-05,"LPAR3/CXCR4/CX3CR1/CCR1/CCR2/CCR5/CD38/PIK3CG/C3AR1/CMKLR1/FPR1/FPR3/MCHR1",13
"GO:0002292","GO:0002292","T cell differentiation involved in immune response","10/287","97/18604",0.103092783505155,6.68271130428536,7.02390641870487,2.51723000828406e-06,3.85136191267461e-05,2.89971072350159e-05,"RORC/CD86/HLA-DRA/HLA-DRB1/IL6/FGL2/ANXA1/CD69/GPR183/SPN",10
"GO:0061756","GO:0061756","leukocyte adhesion to vascular endothelial cell","8/287","58/18604",0.137931034482759,8.94100684849213,7.58175433612734,2.85801998722366e-06,4.35384083767968e-05,3.27802975978216e-05,"SELL/CX3CR1/CCR2/IL6/GCNT1/ALOX5/SELPLG/SPN",8
"GO:0046634","GO:0046634","regulation of alpha-beta T cell activation","11/287","122/18604",0.0901639344262295,5.84463357514137,6.72003655900391,2.99724972605683e-06,4.54625939051465e-05,3.4229027043943e-05,"PTPRC/CCR2/CD86/HLA-DRA/HLA-DRB1/ANXA1/CD69/CD300A/LILRB1/LILRB4/SASH3",11
"GO:0032729","GO:0032729","positive regulation of type II interferon production","9/287","78/18604",0.115384615384615,7.47949611364246,7.17799206487919,3.13787049750056e-06,4.71887447893354e-05,3.55286551606339e-05,"CCR2/HAVCR2/BTN3A2/HLA-DPA1/CLEC7A/LILRB1/TLR7/TLR8/SASH3",9
"GO:0050853","GO:0050853","B cell receptor signaling pathway","9/287","78/18604",0.115384615384615,7.47949611364246,7.17799206487919,3.13787049750056e-06,4.71887447893354e-05,3.55286551606339e-05,"FCGR2B/PTPRC/IGKC/CD38/BLNK/PLCG2/CD300A/NFATC2/BTK",9
"GO:0002864","GO:0002864","regulation of acute inflammatory response to antigenic stimulus","5/287","16/18604",0.3125,20.256968641115,9.645768871442,3.20652942949358e-06,4.78126146711351e-05,3.59983700893637e-05,"FCGR1A/FCGR2B/SPN/C3/BTK",5
"GO:0045779","GO:0045779","negative regulation of bone resorption","5/287","16/18604",0.3125,20.256968641115,9.645768871442,3.20652942949358e-06,4.78126146711351e-05,3.59983700893637e-05,"INPP5D/CD38/IL6/TNFRSF11B/TMEM119",5
"GO:0061900","GO:0061900","glial cell activation","8/287","59/18604",0.135593220338983,8.78946435953464,7.50110854942464,3.26253153956369e-06,4.84423986823824e-05,3.64725377973876e-05,"PTPRC/CX3CR1/TLR6/AIF1/TREM2/IL6/ITGAM/TYROBP",8
"GO:0032733","GO:0032733","positive regulation of interleukin-10 production","7/287","42/18604",0.166666666666667,10.8037166085947,7.96174526984198,3.28411948666603e-06,4.85580524099906e-05,3.65596140996833e-05,"RBM47/TREM2/IL6/CLEC7A/NOD2/PLCG2/SASH3",7
"GO:0045089","GO:0045089","positive regulation of innate immune response","20/287","394/18604",0.050761421319797,3.29047206353137,5.75205997745273,3.49068263133817e-06,5.13962852706235e-05,3.86965346094612e-05,"LTF/TLR6/RBM47/HAVCR2/TREM2/TRIM6/BIRC3/CASP1/CLEC7A/NOD2/PLCG2/CD300A/VAV1/TYROBP/LILRA2/HCK/TLR7/TLR8/TASL/BTK",20
"GO:0002675","GO:0002675","positive regulation of acute inflammatory response","6/287","28/18604",0.214285714285714,13.8904927824788,8.54432389771028,3.62209343248083e-06,5.2888575887552e-05,3.9820088095891e-05,"FCGR1A/IL6/PIK3CG/ALOX5AP/C3/BTK",6
"GO:1905523","GO:1905523","positive regulation of macrophage migration","6/287","28/18604",0.214285714285714,13.8904927824788,8.54432389771028,3.62209343248083e-06,5.2888575887552e-05,3.9820088095891e-05,"CSF1/CX3CR1/CSF1R/TREM2/C3AR1/CMKLR1",6
"GO:0070098","GO:0070098","chemokine-mediated signaling pathway","9/287","81/18604",0.111111111111111,7.2024777390631,7.00256790624882,4.31145036999231e-06,6.26941894710865e-05,4.72027863474147e-05,"CXCR4/CX3CR1/CCR1/CCR2/CCR5/CXCL9/CXCL10/TREM2/CMKLR1",9
"GO:0042092","GO:0042092","type 2 immune response","7/287","44/18604",0.159090909090909,10.3126385809313,7.74132622843602,4.54347740402973e-06,6.5796283887986e-05,4.95383696163865e-05,"FCER1A/CCR2/CD86/CD74/IL6/ANXA1/NOD2",7
"GO:0000768","GO:0000768","syncytium formation by plasma membrane fusion","8/287","62/18604",0.129032258064516,8.36416769697651,7.27020228513204,4.77949928816416e-06,6.83701544514214e-05,5.14762503564792e-05,"CD53/CXCL9/CXCL10/DOCK2/TREM2/TNFSF14/TYROBP/NFATC2",8
"GO:0032731","GO:0032731","positive regulation of interleukin-1 beta production","8/287","62/18604",0.129032258064516,8.36416769697651,7.27020228513204,4.77949928816416e-06,6.83701544514214e-05,5.14762503564792e-05,"TLR6/IL6/CASP1/CLEC7A/NOD2/TYROBP/LILRA2/TLR8",8
"GO:0140253","GO:0140253","cell-cell fusion","8/287","62/18604",0.129032258064516,8.36416769697651,7.27020228513204,4.77949928816416e-06,6.83701544514214e-05,5.14762503564792e-05,"CD53/CXCL9/CXCL10/DOCK2/TREM2/TNFSF14/TYROBP/NFATC2",8
"GO:0032602","GO:0032602","chemokine production","10/287","105/18604",0.0952380952380952,6.17355234776837,6.65448790161524,5.18136564818865e-06,7.35210714353865e-05,5.53544029562429e-05,"CSF1R/CD74/HAVCR2/AIF1/TREM2/IL6/CLEC7A/NOD2/LILRB4/TLR7",10
"GO:0032642","GO:0032642","regulation of chemokine production","10/287","105/18604",0.0952380952380952,6.17355234776837,6.65448790161524,5.18136564818865e-06,7.35210714353865e-05,5.53544029562429e-05,"CSF1R/CD74/HAVCR2/AIF1/TREM2/IL6/CLEC7A/NOD2/LILRB4/TLR7",10
"GO:0002758","GO:0002758","innate immune response-activating signaling pathway","17/287","304/18604",0.055921052631579,3.62493123051531,5.77609657095278,5.39314200003169e-06,7.60414682531693e-05,5.72520230308332e-05,"LTF/TLR6/HAVCR2/TREM2/BIRC3/CASP1/CLEC7A/NOD2/PLCG2/CD300A/TYROBP/LILRA2/HCK/TLR7/TLR8/TASL/BTK",17
"GO:0043030","GO:0043030","regulation of macrophage activation","8/287","63/18604",0.126984126984127,8.23140313035783,7.19666918137858,5.4022071791112e-06,7.60414682531693e-05,5.72520230308332e-05,"FCGR2B/PTPRC/TLR6/CD74/HAVCR2/TREM2/IL6/VSIG4",8
"GO:0046851","GO:0046851","negative regulation of bone remodeling","5/287","18/18604",0.277777777777778,18.0061943476578,9.03557286999339,6.13237896269815e-06,8.54347237401594e-05,6.4324254693762e-05,"INPP5D/CD38/IL6/TNFRSF11B/TMEM119",5
"GO:0043367","GO:0043367","CD4-positive, alpha-beta T cell differentiation","10/287","107/18604",0.0934579439252336,6.05815884594093,6.56808815338677,6.14236575909643e-06,8.54347237401594e-05,6.4324254693762e-05,"RORC/CD86/HLA-DRA/HLA-DRB1/IL6/ANXA1/CD69/GPR183/SPN/SASH3",10
"GO:1990266","GO:1990266","neutrophil migration","10/287","107/18604",0.0934579439252336,6.05815884594093,6.56808815338677,6.14236575909643e-06,8.54347237401594e-05,6.4324254693762e-05,"CSF3R/BST1/CXCL9/CXCL10/CD74/PIK3CG/JAML/C3AR1/NOD2/VAV1",10
"GO:0050829","GO:0050829","defense response to Gram-negative bacterium","10/287","108/18604",0.0925925925925926,6.00206478255259,6.52570669594661,6.67815584995489e-06,9.25213796692569e-05,6.96598353681577e-05,"IL22RA1/MR1/LTF/TREM2/IL6/AQP1/MPEG1/LYZ/RNASE6/B2M",10
"GO:0042093","GO:0042093","T-helper cell differentiation","9/287","86/18604",0.104651162790698,6.78372903330362,6.72923031240169,7.10554185661252e-06,9.80564776212528e-05,7.38272398476521e-05,"RORC/CD86/HLA-DRA/HLA-DRB1/IL6/ANXA1/CD69/GPR183/SPN",9
"GO:0002920","GO:0002920","regulation of humoral immune response","7/287","47/18604",0.148936170212766,9.65438505448884,7.43595114742192,7.16778843000505e-06,9.81457100590964e-05,7.38944234213505e-05,"FCGR2B/PTPRC/TREM2/SERPING1/NOD2/C3/VSIG4",7
"GO:1905521","GO:1905521","regulation of macrophage migration","7/287","47/18604",0.148936170212766,9.65438505448884,7.43595114742192,7.16778843000505e-06,9.81457100590964e-05,7.38944234213505e-05,"CSF1/CX3CR1/CCR2/CSF1R/TREM2/C3AR1/CMKLR1",7
"GO:0001934","GO:0001934","positive regulation of protein phosphorylation","20/287","414/18604",0.0483091787439614,3.13151206046222,5.49005738592561,7.30008280130783e-06,9.95697340224894e-05,7.49665785838099e-05,"NIBAN1/PTPRC/LTF/TLR6/SFRP2/CSF1R/CD74/ADTRP/HLA-DRB1/TREM2/IL6/GPNMB/PIK3CG/DRD4/TRIM6/CCND1/TMEM119/NOD2/PLCG2/C3",20
"GO:0006949","GO:0006949","syncytium formation","8/287","66/18604",0.121212121212121,7.8572484426143,6.98547080773263,7.69760514732113e-06,0.000104586380360707,7.87436381052927e-05,"CD53/CXCL9/CXCL10/DOCK2/TREM2/TNFSF14/TYROBP/NFATC2",8
"GO:0150076","GO:0150076","neuroinflammatory response","9/287","87/18604",0.103448275862069,6.7057551363691,6.67717427632824,7.81960757091576e-06,0.000105835380930971,7.96840172307489e-05,"PTPRC/CX3CR1/TLR6/AIF1/TREM2/IL6/ITGAM/PLCG2/TYROBP",9
"GO:0072676","GO:0072676","lymphocyte migration","10/287","110/18604",0.0909090909090909,5.89293633196072,6.44251961195327,7.87206329141832e-06,0.000106137129204985,7.99112050998181e-05,"CCR2/CXCL10/ADTRP/AIF1/PIK3CG/CH25H/CD69/GPR183/SPN/TNFSF14",10
"GO:0002832","GO:0002832","negative regulation of response to biotic stimulus","11/287","135/18604",0.0814814814814815,5.28181700864628,6.24997910301254,8.00895681855864e-06,0.000107570683375984,8.09905356059144e-05,"INPP5D/LTF/HAVCR2/HLA-B/FGL2/SERPING1/CARD16/LILRA2/LILRB1/USP18/VSIG4",11
"GO:0002281","GO:0002281","macrophage activation involved in immune response","5/287","19/18604",0.263157894736842,17.0584999083074,8.76608666658634,8.2178039943647e-06,0.000109539591879429,8.2472937216172e-05,"CX3CR1/HAVCR2/TREM2/PLCG2/TYROBP",5
"GO:0098543","GO:0098543","detection of other organism","5/287","19/18604",0.263157894736842,17.0584999083074,8.76608666658634,8.2178039943647e-06,0.000109539591879429,8.2472937216172e-05,"TLR6/HLA-B/HLA-DRB1/CLEC7A/NOD2",5
"GO:0002294","GO:0002294","CD4-positive, alpha-beta T cell differentiation involved in immune response","9/287","88/18604",0.102272727272727,6.62955337345581,6.62593177402056,8.59417769019471e-06,0.000113830546224476,8.57036194035406e-05,"RORC/CD86/HLA-DRA/HLA-DRB1/IL6/ANXA1/CD69/GPR183/SPN",9
"GO:0045637","GO:0045637","regulation of myeloid cell differentiation","14/287","220/18604",0.0636363636363636,4.12505543237251,5.83652471249528,8.62905486158253e-06,0.000113830546224476,8.57036194035406e-05,"CSF3R/CSF1/INPP5D/CCR1/LTF/CD74/HLA-DRB1/TREM2/TNFRSF11B/B2M/EVI2B/TYROBP/LILRB1/LILRB4",14
"GO:0010562","GO:0010562","positive regulation of phosphorus metabolic process","22/287","492/18604",0.0447154471544715,2.89855811450101,5.34230293061296,8.66910667466882e-06,0.000113830546224476,8.57036194035406e-05,"NIBAN1/PTPRC/LTF/TLR6/SPATA18/SFRP2/CSF1R/CD74/ADTRP/HLA-DRB1/TREM2/IL6/GPNMB/PIK3CG/DRD4/TRIM6/CCND1/P2RY6/TMEM119/NOD2/PLCG2/C3",22
"GO:0045937","GO:0045937","positive regulation of phosphate metabolic process","22/287","492/18604",0.0447154471544715,2.89855811450101,5.34230293061296,8.66910667466882e-06,0.000113830546224476,8.57036194035406e-05,"NIBAN1/PTPRC/LTF/TLR6/SPATA18/SFRP2/CSF1R/CD74/ADTRP/HLA-DRB1/TREM2/IL6/GPNMB/PIK3CG/DRD4/TRIM6/CCND1/P2RY6/TMEM119/NOD2/PLCG2/C3",22
"GO:0002287","GO:0002287","alpha-beta T cell activation involved in immune response","9/287","89/18604",0.101123595505618,6.55506400970912,6.57548030657903,9.43341245034544e-06,0.000122495123294338,9.2227225237986e-05,"RORC/CD86/HLA-DRA/HLA-DRB1/IL6/ANXA1/CD69/GPR183/SPN",9
"GO:0002293","GO:0002293","alpha-beta T cell differentiation involved in immune response","9/287","89/18604",0.101123595505618,6.55506400970912,6.57548030657903,9.43341245034544e-06,0.000122495123294338,9.2227225237986e-05,"RORC/CD86/HLA-DRA/HLA-DRB1/IL6/ANXA1/CD69/GPR183/SPN",9
"GO:0033077","GO:0033077","T cell differentiation in thymus","9/287","89/18604",0.101123595505618,6.55506400970912,6.57548030657903,9.43341245034544e-06,0.000122495123294338,9.2227225237986e-05,"MR1/PTPRC/GLI2/IL7R/CD74/DOCK2/CDKN2A/B2M/SPN",9
"GO:1990868","GO:1990868","response to chemokine","9/287","90/18604",0.1,6.4822299651568,6.52579824546355,1.03416890659406e-05,0.000133305508509322,0.000100366421357133,"CXCR4/CX3CR1/CCR1/CCR2/CCR5/CXCL9/CXCL10/TREM2/CMKLR1",9
"GO:1990869","GO:1990869","cellular response to chemokine","9/287","90/18604",0.1,6.4822299651568,6.52579824546355,1.03416890659406e-05,0.000133305508509322,0.000100366421357133,"CXCR4/CX3CR1/CCR1/CCR2/CCR5/CXCL9/CXCL10/TREM2/CMKLR1",9
"GO:1901739","GO:1901739","regulation of myoblast fusion","5/287","20/18604",0.25,16.205574912892,8.51635023130117,1.08192609138778e-05,0.000138534330594734,0.000104303229119201,"CD53/CXCL9/CXCL10/TNFSF14/NFATC2",5
"GO:0001915","GO:0001915","negative regulation of T cell mediated cytotoxicity","4/287","10/18604",0.4,25.9289198606272,9.87011736446362,1.08260701658289e-05,0.000138534330594734,0.000104303229119201,"FCGR2B/PTPRC/IL7R/LILRB1",4
"GO:0002828","GO:0002828","regulation of type 2 immune response","6/287","34/18604",0.176470588235294,11.4392293502767,7.62618285929429,1.19629759737612e-05,0.000150887858249697,0.000113604265330907,"CCR2/CD86/CD74/IL6/ANXA1/NOD2",6
"GO:0002862","GO:0002862","negative regulation of inflammatory response to antigenic stimulus","6/287","34/18604",0.176470588235294,11.4392293502767,7.62618285929429,1.19629759737612e-05,0.000150887858249697,0.000113604265330907,"FCGR2B/HLA-DRB1/TREM2/SPN/NOD2/HCK",6
"GO:0050869","GO:0050869","negative regulation of B cell activation","6/287","34/18604",0.176470588235294,11.4392293502767,7.62618285929429,1.19629759737612e-05,0.000150887858249697,0.000113604265330907,"FCGR2B/INPP5D/CDKN2A/CD300A/TYROBP/BTK",6
"GO:0050901","GO:0050901","leukocyte tethering or rolling","6/287","34/18604",0.176470588235294,11.4392293502767,7.62618285929429,1.19629759737612e-05,0.000150887858249697,0.000113604265330907,"SELL/CX3CR1/CCR2/GCNT1/SELPLG/SPN",6
"GO:0002218","GO:0002218","activation of innate immune response","17/287","324/18604",0.0524691358024691,3.40117004344647,5.45773688420133,1.24404393945148e-05,0.000156349665104634,0.000117716488556368,"LTF/TLR6/HAVCR2/TREM2/BIRC3/CASP1/CLEC7A/NOD2/PLCG2/CD300A/TYROBP/LILRA2/HCK/TLR7/TLR8/TASL/BTK",17
"GO:0006968","GO:0006968","cellular defense response","7/287","51/18604",0.137254901960784,8.89717838354854,7.06895525268564,1.2518123919543e-05,0.000156766114138334,0.000118030035233152,"NCF2/CX3CR1/CCR2/CCR5/CXCL9/SPN/TYROBP",7
"GO:0002711","GO:0002711","positive regulation of T cell mediated immunity","8/287","71/18604",0.112676056338028,7.30392108750061,6.66150484653667,1.33401259292996e-05,0.000166467741649665,0.000125334441821751,"MR1/PTPRC/HLA-B/HLA-DRA/HLA-DRB1/IL6/B2M/SASH3",8
"GO:0002888","GO:0002888","positive regulation of myeloid leukocyte mediated immunity","5/287","21/18604",0.238095238095238,15.4338808694209,8.28400055127325,1.40217378120784e-05,0.000173741180847549,0.000130810652605639,"FCGR1A/ITGAM/C3/TYROBP/BTK",5
"GO:1903975","GO:1903975","regulation of glial cell migration","5/287","21/18604",0.238095238095238,15.4338808694209,8.28400055127325,1.40217378120784e-05,0.000173741180847549,0.000130810652605639,"CSF1/CX3CR1/CCR2/TREM2/GPR183",5
"GO:0070372","GO:0070372","regulation of ERK1 and ERK2 cascade","16/287","296/18604",0.0540540540540541,3.50390808927394,5.43561959495161,1.55698531646662e-05,0.000192246713285826,0.000144743565708088,"PLA2G2A/PTPRC/MARCO/CCR1/CSF1R/CD74/HAVCR2/HLA-DRB1/TREM2/GPNMB/FGF20/FGFR2/P2RY6/GPR183/NOD2/FBLN1",16
"GO:0042327","GO:0042327","positive regulation of phosphorylation","20/287","437/18604",0.045766590389016,2.96669563622737,5.20764694368533,1.60563238265824e-05,0.000197260472621326,0.000148518451589979,"NIBAN1/PTPRC/LTF/TLR6/SFRP2/CSF1R/CD74/ADTRP/HLA-DRB1/TREM2/IL6/GPNMB/PIK3CG/DRD4/TRIM6/CCND1/TMEM119/NOD2/PLCG2/C3",20
"GO:2000106","GO:2000106","regulation of leukocyte apoptotic process","9/287","95/18604",0.0947368421052632,6.14105996699065,6.28822775686419,1.60880237687754e-05,0.000197260472621326,0.000148518451589979,"RORC/CCR5/IL7R/CD74/CDKN2A/ANXA1/NOD2/LILRB1/BTK",9
"GO:0032722","GO:0032722","positive regulation of chemokine production","8/287","73/18604",0.10958904109589,7.1038136604458,6.54061427021122,1.64119498238815e-05,0.000200533511910552,0.000150982740156103,"CSF1R/CD74/HAVCR2/AIF1/IL6/CLEC7A/NOD2/TLR7",8
"GO:0002604","GO:0002604","regulation of dendritic cell antigen processing and presentation","4/287","11/18604",0.363636363636364,23.5717453278429,9.37328923029817,1.68059073192187e-05,0.000204636636181075,0.000154072004088412,"FCGR2B/CD74/FGL2/NOD2",4
"GO:0001780","GO:0001780","neutrophil homeostasis","5/287","22/18604",0.227272727272727,14.7323408299018,8.06705383321345,1.79177057397332e-05,0.000216674936419661,0.000163135703913578,"CSF1/CCR2/IL6/ANXA1/BTK",5
"GO:0034104","GO:0034104","negative regulation of tissue remodeling","5/287","22/18604",0.227272727272727,14.7323408299018,8.06705383321345,1.79177057397332e-05,0.000216674936419661,0.000163135703913578,"INPP5D/CD38/IL6/TNFRSF11B/TMEM119",5
"GO:0046635","GO:0046635","positive regulation of alpha-beta T cell activation","8/287","74/18604",0.108108108108108,7.00781617854789,6.48186609513567,1.81580155927302e-05,0.000218828961886362,0.000164757481063093,"PTPRC/CCR2/CD86/HLA-DRA/HLA-DRB1/ANXA1/LILRB4/SASH3",8
